,title,userId,rating
5053,Beauty and the Beast,543,5.0
5054,Beauty and the Beast,548,3.0
5055,Beauty and the Beast,550,3.0
5056,Beauty and the Beast,551,4.0
5057,Beauty and the Beast,555,3.0
5058,Beauty and the Beast,558,4.0
5059,Beauty and the Beast,559,4.0
5060,Beauty and the Beast,560,4.0
5061,Beauty and the Beast,561,3.5
5062,Beauty and the Beast,564,2.0
5063,Beauty and the Beast,570,5.0
5064,Beauty and the Beast,574,3.0
5065,Beauty and the Beast,577,3.5
5066,Beauty and the Beast,580,2.5
5067,Beauty and the Beast,584,3.5
5068,Beauty and the Beast,585,2.0
5069,Beauty and the Beast,588,3.0
5070,Beauty and the Beast,593,4.0
5071,Beauty and the Beast,596,3.5
5072,Beauty and the Beast,597,3.0
5073,Beauty and the Beast,603,3.0
5074,Beauty and the Beast,605,4.0
5075,Beauty and the Beast,607,3.5
5076,Beauty and the Beast,623,4.0
5077,Beauty and the Beast,624,3.0
5078,Beauty and the Beast,627,3.5
5079,Beauty and the Beast,636,4.0
5080,Beauty and the Beast,640,3.0
5081,Beauty and the Beast,641,3.0
5082,Beauty and the Beast,649,3.0
5083,Beauty and the Beast,654,4.5
5084,Beauty and the Beast,657,3.0
5085,Beauty and the Beast,659,3.0
5086,Beauty and the Beast,664,4.5
5087,Beavis and Butt-Head Do America,12,2.0
5088,Beavis and Butt-Head Do America,102,2.0
5089,Beavis and Butt-Head Do America,189,1.0
5090,Beavis and Butt-Head Do America,193,4.0
5091,Beavis and Butt-Head Do America,212,4.5
5092,Beavis and Butt-Head Do America,220,3.0
5093,Beavis and Butt-Head Do America,407,4.0
5094,Beavis and Butt-Head Do America,509,4.0
5095,Beavis and Butt-Head Do America,564,3.0
5096,Beavis and Butt-Head Do America,605,3.0
5097,Beavis and Butt-Head Do America,656,5.0
5098,Because I Said So,4,5.0
5099,Because I Said So,19,5.0
5100,Because I Said So,73,4.0
5101,Because I Said So,83,5.0
5102,Because I Said So,134,4.0
5103,Because I Said So,165,1.5
5104,Because I Said So,285,4.0
5105,Because I Said So,306,2.0
5106,Because I Said So,309,5.0
5107,Because I Said So,350,5.0
5108,Because I Said So,358,2.0
5109,Because I Said So,380,4.0
5110,Because I Said So,408,5.0
5111,Because I Said So,439,3.0
5112,Because I Said So,460,5.0
5113,Because I Said So,461,4.0
5114,Because I Said So,468,3.0
5115,Because I Said So,509,3.0
5116,Because I Said So,514,4.0
5117,Because I Said So,528,3.5
5118,Because I Said So,564,3.0
5119,Because I Said So,580,4.0
5120,Because I Said So,607,4.0
5121,Because I Said So,654,3.5
5122,Bed and Board,49,1.0
5123,Bed and Board,73,2.0
5124,Bed and Board,128,2.0
5125,Bed and Board,177,2.0
5126,Bed and Board,195,2.0
5127,Bed and Board,402,3.5
5128,Bed and Board,453,4.0
5129,Bed and Board,493,3.0
5130,Bed and Board,534,2.0
5131,Bed and Board,605,2.0
5132,Bed and Board,646,4.0
5133,Beetlejuice,8,4.5
5134,Beetlejuice,15,1.0
5135,Beetlejuice,22,4.5
5136,Beetlejuice,23,4.5
5137,Beetlejuice,26,5.0
5138,Beetlejuice,30,4.0
5139,Beetlejuice,37,3.0
5140,Beetlejuice,48,4.0
5141,Beetlejuice,72,3.5
5142,Beetlejuice,73,4.5
5143,Beetlejuice,77,4.5
5144,Beetlejuice,78,5.0
5145,Beetlejuice,94,3.0
5146,Beetlejuice,105,4.0
5147,Beetlejuice,111,4.5
5148,Beetlejuice,124,3.0
5149,Beetlejuice,130,4.0
5150,Beetlejuice,134,4.0
5151,Beetlejuice,143,5.0
5152,Beetlejuice,147,5.0
5153,Beetlejuice,149,4.0
5154,Beetlejuice,152,3.0
5155,Beetlejuice,157,4.0
5156,Beetlejuice,165,1.0
5157,Beetlejuice,181,5.0
5158,Beetlejuice,183,4.0
5159,Beetlejuice,199,4.0
5160,Beetlejuice,212,5.0
5161,Beetlejuice,220,4.0
5162,Beetlejuice,230,5.0
5163,Beetlejuice,240,4.0
5164,Beetlejuice,245,3.0
5165,Beetlejuice,250,4.5
5166,Beetlejuice,253,4.0
5167,Beetlejuice,262,4.0
5168,Beetlejuice,268,4.0
5169,Beetlejuice,270,4.5
5170,Beetlejuice,303,5.0
5171,Beetlejuice,307,4.5
5172,Beetlejuice,309,4.0
5173,Beetlejuice,316,3.5
5174,Beetlejuice,350,5.0
5175,Beetlejuice,353,4.0
5176,Beetlejuice,355,5.0
5177,Beetlejuice,362,4.0
5178,Beetlejuice,366,4.0
5179,Beetlejuice,367,4.5
5180,Beetlejuice,371,4.5
5181,Beetlejuice,378,4.0
5182,Beetlejuice,380,4.0
5183,Beetlejuice,384,4.0
5184,Beetlejuice,388,2.0
5185,Beetlejuice,412,4.0
5186,Beetlejuice,423,3.0
5187,Beetlejuice,425,3.5
5188,Beetlejuice,426,2.5
5189,Beetlejuice,430,4.5
5190,Beetlejuice,431,5.0
5191,Beetlejuice,432,5.0
5192,Beetlejuice,450,5.0
5193,Beetlejuice,457,3.0
5194,Beetlejuice,460,4.0
5195,Beetlejuice,461,4.5
5196,Beetlejuice,465,5.0
5197,Beetlejuice,472,4.0
5198,Beetlejuice,478,5.0
5199,Beetlejuice,480,4.5
5200,Beetlejuice,481,4.0
5201,Beetlejuice,494,4.0
5202,Beetlejuice,501,5.0
5203,Beetlejuice,509,4.5
5204,Beetlejuice,520,4.0
5205,Beetlejuice,524,5.0
5206,Beetlejuice,544,4.5
5207,Beetlejuice,547,0.5
5208,Beetlejuice,553,4.0
5209,Beetlejuice,563,4.0
5210,Beetlejuice,567,5.0
5211,Beetlejuice,574,4.0
5212,Beetlejuice,580,3.5
5213,Beetlejuice,584,3.0
5214,Beetlejuice,596,4.5
5215,Beetlejuice,598,4.0
5216,Beetlejuice,607,4.5
5217,Beetlejuice,610,4.0
5218,Beetlejuice,615,4.5
5219,Beetlejuice,623,5.0
5220,Beetlejuice,624,4.0
5221,Beetlejuice,627,3.5
5222,Beetlejuice,628,3.0
5223,Beetlejuice,648,4.0
5224,Beetlejuice,655,5.0
5225,Beetlejuice,664,4.5
5226,Beetlejuice,665,2.0
5227,Beetlejuice,671,4.0
5228,Before Sunrise,18,3.0
5229,Before Sunrise,39,3.0
5230,Before Sunrise,70,4.0
5231,Before Sunrise,77,3.5
5232,Before Sunrise,92,3.0
5233,Before Sunrise,159,3.0
5234,Before Sunrise,177,2.0
5235,Before Sunrise,284,3.0
5236,Before Sunrise,293,3.5
5237,Before Sunrise,361,4.0
5238,Before Sunrise,396,3.0
5239,Before Sunrise,484,5.0
5240,Before Sunrise,548,3.0
5241,Before Sunrise,564,4.0
5242,Before Sunrise,650,3.0
5243,Being John Malkovich,17,5.0
5244,Being John Malkovich,23,4.5
5245,Being John Malkovich,30,4.0
5246,Being John Malkovich,102,4.0
5247,Being John Malkovich,119,4.0
5248,Being John Malkovich,148,3.5
5249,Being John Malkovich,306,4.0
5250,Being John Malkovich,312,3.0
5251,Being John Malkovich,358,4.0
5252,Being John Malkovich,452,2.0
5253,Being John Malkovich,457,3.5
5254,Being John Malkovich,472,2.0
5255,Being John Malkovich,505,3.0
5256,Being John Malkovich,509,4.0
5257,Being John Malkovich,529,5.0
5258,Being John Malkovich,537,4.0
5259,Being John Malkovich,547,2.0
5260,Being John Malkovich,564,5.0
5261,Being John Malkovich,585,3.0
5262,Being John Malkovich,597,5.0
5263,Being John Malkovich,624,4.0
5264,"Bell, Book and Candle",15,4.0
5265,"Bell, Book and Candle",22,2.5
5266,"Bell, Book and Candle",33,4.0
5267,"Bell, Book and Candle",48,3.0
5268,"Bell, Book and Candle",56,4.0
5269,"Bell, Book and Candle",57,5.0
5270,"Bell, Book and Candle",72,2.5
5271,"Bell, Book and Candle",73,3.0
5272,"Bell, Book and Candle",99,3.0
5273,"Bell, Book and Candle",105,2.5
5274,"Bell, Book and Candle",119,4.0
5275,"Bell, Book and Candle",128,3.0
5276,"Bell, Book and Candle",130,3.5
5277,"Bell, Book and Candle",137,4.0
5278,"Bell, Book and Candle",146,2.5
5279,"Bell, Book and Candle",177,4.0
5280,"Bell, Book and Candle",212,4.0
5281,"Bell, Book and Candle",213,1.5
5282,"Bell, Book and Candle",216,4.0
5283,"Bell, Book and Candle",232,4.0
5284,"Bell, Book and Candle",242,4.0
5285,"Bell, Book and Candle",243,3.0
5286,"Bell, Book and Candle",246,4.0
5287,"Bell, Book and Candle",247,4.0
5288,"Bell, Book and Candle",253,4.0
5289,"Bell, Book and Candle",263,3.0
5290,"Bell, Book and Candle",280,4.0
5291,"Bell, Book and Candle",294,4.5
5292,"Bell, Book and Candle",300,3.5
5293,"Bell, Book and Candle",311,3.5
5294,"Bell, Book and Candle",313,4.0
5295,"Bell, Book and Candle",323,2.0
5296,"Bell, Book and Candle",346,4.0
5297,"Bell, Book and Candle",384,3.5
5298,"Bell, Book and Candle",388,4.0
5299,"Bell, Book and Candle",408,4.0
5300,"Bell, Book and Candle",453,3.0
5301,"Bell, Book and Candle",463,3.0
5302,"Bell, Book and Candle",468,2.0
5303,"Bell, Book and Candle",504,1.0
5304,"Bell, Book and Candle",518,4.0
5305,"Bell, Book and Candle",525,3.0
5306,"Bell, Book and Candle",534,3.0
5307,"Bell, Book and Candle",561,3.0
5308,"Bell, Book and Candle",569,4.0
5309,"Bell, Book and Candle",576,4.0
5310,"Bell, Book and Candle",580,1.5
5311,"Bell, Book and Candle",582,4.0
5312,"Bell, Book and Candle",591,3.5
5313,"Bell, Book and Candle",607,4.0
5314,"Bell, Book and Candle",608,3.0
5315,"Bell, Book and Candle",624,3.0
5316,"Bell, Book and Candle",645,4.0
5317,"Bell, Book and Candle",654,4.5
5318,"Bell, Book and Candle",655,4.0
5319,Belle Époque,28,4.0
5320,Belle Époque,30,4.0
5321,Belle Époque,33,4.0
5322,Belle Époque,53,4.0
5323,Belle Époque,59,0.5
5324,Belle Époque,73,3.0
5325,Belle Époque,93,2.5
5326,Belle Époque,95,5.0
5327,Belle Époque,111,3.5
5328,Belle Époque,119,4.0
5329,Belle Époque,120,3.5
5330,Belle Époque,130,3.5
5331,Belle Époque,140,4.0
5332,Belle Époque,157,2.5
5333,Belle Époque,200,4.5
5334,Belle Époque,212,1.0
5335,Belle Époque,213,2.5
5336,Belle Époque,232,5.0
5337,Belle Époque,235,4.0
5338,Belle Époque,239,3.0
5339,Belle Époque,243,1.5
5340,Belle Époque,247,4.0
5341,Belle Époque,253,4.0
5342,Belle Époque,285,2.0
5343,Belle Époque,303,3.5
5344,Belle Époque,311,4.0
5345,Belle Époque,331,3.0
5346,Belle Époque,358,4.0
5347,Belle Époque,362,2.5
5348,Belle Époque,370,3.0
5349,Belle Époque,388,3.0
5350,Belle Époque,405,5.0
5351,Belle Époque,408,2.0
5352,Belle Époque,418,3.0
5353,Belle Époque,439,3.0
5354,Belle Époque,452,2.0
5355,Belle Époque,455,3.5
5356,Belle Époque,457,2.0
5357,Belle Époque,461,2.0
5358,Belle Époque,463,3.0
5359,Belle Époque,466,3.0
5360,Belle Époque,468,3.0
5361,Belle Époque,472,4.0
5362,Belle Époque,497,2.0
5363,Belle Époque,500,1.0
5364,Belle Époque,509,3.0
5365,Belle Époque,518,4.0
5366,Belle Époque,554,2.0
5367,Belle Époque,560,4.0
5368,Belle Époque,564,3.0
5369,Belle Époque,575,3.0
5370,Belle Époque,577,4.0
5371,Belle Époque,580,3.0
5372,Belle Époque,597,5.0
5373,Belle Époque,605,4.0
5374,Belle Époque,607,4.0
5375,Belle Époque,621,3.5
5376,Belle Époque,624,4.0
5377,Belle Époque,627,2.5
5378,Belle Époque,654,4.0
5379,Ben X,15,1.0
5380,Ben X,56,4.0
5381,Ben X,61,3.0
5382,Ben X,73,2.0
5383,Ben X,150,3.0
5384,Ben X,165,2.5
5385,Ben X,212,2.5
5386,Ben X,213,1.0
5387,Ben X,262,1.5
5388,Ben X,287,4.5
5389,Ben X,353,3.5
5390,Ben X,380,4.0
5391,Ben X,382,5.0
5392,Ben X,423,3.5
5393,Ben X,433,3.5
5394,Ben X,442,4.5
5395,Ben X,457,2.5
5396,Ben X,460,4.5
5397,Ben X,468,2.5
5398,Ben X,472,2.0
5399,Ben X,475,1.5
5400,Ben X,577,4.5
5401,Ben X,580,3.5
5402,Ben X,596,3.0
5403,Ben X,607,4.5
5404,Ben X,624,3.5
5405,Ben X,654,4.5
5406,Bend It Like Beckham,92,3.0
5407,Bend It Like Beckham,99,1.0
5408,Bend It Like Beckham,126,2.0
5409,Bend It Like Beckham,128,4.0
5410,Bend It Like Beckham,182,3.0
5411,Bend It Like Beckham,192,3.0
5412,Bend It Like Beckham,200,3.0
5413,Bend It Like Beckham,212,2.5
5414,Bend It Like Beckham,213,1.5
5415,Bend It Like Beckham,214,2.0
5416,Bend It Like Beckham,246,2.0
5417,Bend It Like Beckham,290,3.0
5418,Bend It Like Beckham,294,3.5
5419,Bend It Like Beckham,306,3.0
5420,Bend It Like Beckham,311,3.0
5421,Bend It Like Beckham,396,3.0
5422,Bend It Like Beckham,452,3.0
5423,Bend It Like Beckham,468,1.0
5424,Bend It Like Beckham,480,3.0
5425,Bend It Like Beckham,487,4.0
5426,Bend It Like Beckham,488,3.0
5427,Bend It Like Beckham,496,3.0
5428,Bend It Like Beckham,508,3.0
5429,Bend It Like Beckham,516,3.0
5430,Bend It Like Beckham,518,4.0
5431,Bend It Like Beckham,534,4.0
5432,Bend It Like Beckham,560,3.5
5433,Bend It Like Beckham,564,1.0
5434,Bend It Like Beckham,596,3.0
5435,Bend It Like Beckham,662,4.0
5436,Bend It Like Beckham,665,3.0
5437,Beowulf,23,3.0
5438,Beowulf,404,4.0
5439,Beowulf,405,4.0
5440,Beowulf,529,5.0
5441,Beowulf,609,1.0
5442,Beowulf,190,4.0
5443,Beowulf,212,2.0
5444,Beowulf,472,4.0
5445,Beowulf,518,5.0
5446,Beowulf,647,5.0
5447,Berlin: Symphony of a Great City,2,5.0
5448,Berlin: Symphony of a Great City,95,4.0
5449,Berlin: Symphony of a Great City,121,4.0
5450,Berlin: Symphony of a Great City,235,4.5
5451,Berlin: Symphony of a Great City,306,3.0
5452,Berlin: Symphony of a Great City,311,3.0
5453,Berlin: Symphony of a Great City,385,3.0
5454,Berlin: Symphony of a Great City,391,4.0
5455,Berlin: Symphony of a Great City,408,5.0
5456,Berlin: Symphony of a Great City,447,3.0
5457,Berlin: Symphony of a Great City,452,4.0
5458,Berlin: Symphony of a Great City,461,2.5
5459,Berlin: Symphony of a Great City,463,4.0
5460,Berlin: Symphony of a Great City,464,5.0
5461,Berlin: Symphony of a Great City,487,5.0
5462,Berlin: Symphony of a Great City,493,4.0
5463,Berlin: Symphony of a Great City,514,3.0
5464,Berlin: Symphony of a Great City,518,5.0
5465,Berlin: Symphony of a Great City,536,5.0
5466,Berlin: Symphony of a Great City,537,4.0
5467,Berlin: Symphony of a Great City,547,2.5
5468,Berlin: Symphony of a Great City,564,4.0
5469,Best Seller,15,1.0
5470,Best Seller,30,4.0
5471,Best Seller,95,3.0
5472,Best Seller,128,3.0
5473,Best Seller,186,1.5
5474,Best Seller,294,3.0
5475,Best Seller,311,3.0
5476,Best Seller,418,4.0
5477,Best Seller,452,3.0
5478,Best Seller,468,1.5
5479,Best Seller,547,1.0
5480,Best Seller,575,2.0
5481,Best Seller,596,3.5
5482,Best Seller,665,3.0
5483,Best Worst Movie,5,4.5
5484,Best Worst Movie,8,3.5
5485,Best Worst Movie,23,3.0
5486,Best Worst Movie,77,4.0
5487,Best Worst Movie,88,4.5
5488,Best Worst Movie,94,4.0
5489,Best Worst Movie,125,4.0
5490,Best Worst Movie,133,1.5
5491,Best Worst Movie,147,5.0
5492,Best Worst Movie,152,3.0
5493,Best Worst Movie,169,5.0
5494,Best Worst Movie,212,4.0
5495,Best Worst Movie,251,4.0
5496,Best Worst Movie,255,3.0
5497,Best Worst Movie,275,5.0
5498,Best Worst Movie,294,4.5
5499,Best Worst Movie,311,4.5
5500,Best Worst Movie,362,3.0
5501,Best Worst Movie,365,4.5
5502,Best Worst Movie,380,3.5
5503,Best Worst Movie,407,4.0
5504,Best Worst Movie,430,1.5
5505,Best Worst Movie,431,4.0
5506,Best Worst Movie,442,5.0
5507,Best Worst Movie,452,4.0
5508,Best Worst Movie,468,2.5
5509,Best Worst Movie,475,3.5
5510,Best Worst Movie,480,4.0
5511,Best Worst Movie,481,4.5
5512,Best Worst Movie,505,3.0
5513,Best Worst Movie,528,4.0
5514,Best Worst Movie,529,3.5
5515,Best Worst Movie,544,4.5
5516,Best Worst Movie,547,4.5
5517,Best Worst Movie,562,4.0
5518,Best Worst Movie,574,4.5
5519,Best Worst Movie,580,3.5
5520,Best Worst Movie,596,4.5
5521,Best Worst Movie,615,3.5
5522,Best Worst Movie,620,4.0
5523,Best Worst Movie,648,4.0
5524,Best Worst Movie,654,4.5
5525,Beverly Hills Cop III,15,5.0
5526,Beverly Hills Cop III,19,5.0
5527,Beverly Hills Cop III,23,3.5
5528,Beverly Hills Cop III,36,5.0
5529,Beverly Hills Cop III,38,4.5
5530,Beverly Hills Cop III,81,4.0
5531,Beverly Hills Cop III,86,5.0
5532,Beverly Hills Cop III,131,5.0
5533,Beverly Hills Cop III,153,5.0
5534,Beverly Hills Cop III,220,4.0
5535,Beverly Hills Cop III,224,4.0
5536,Beverly Hills Cop III,262,3.0
5537,Beverly Hills Cop III,266,3.0
5538,Beverly Hills Cop III,305,4.0
5539,Beverly Hills Cop III,312,4.0
5540,Beverly Hills Cop III,342,5.0
5541,Beverly Hills Cop III,359,4.5
5542,Beverly Hills Cop III,364,0.5
5543,Beverly Hills Cop III,386,4.0
5544,Beverly Hills Cop III,409,5.0
5545,Beverly Hills Cop III,452,5.0
5546,Beverly Hills Cop III,492,5.0
5547,Beverly Hills Cop III,509,4.0
5548,Beverly Hills Cop III,529,4.0
5549,Beverly Hills Cop III,548,3.0
5550,Beverly Hills Cop III,555,5.0
5551,Beverly Hills Cop III,587,3.5
5552,Beverly Hills Cop III,593,4.0
5553,Beverly Hills Cop III,608,5.0
5554,Beverly Hills Cop III,647,4.0
5555,Beverly Hills Cop III,659,4.0
5556,Beverly Hills Cop III,667,4.0
5557,Beyond Rangoon,23,3.0
5558,Beyond Rangoon,30,5.0
5559,Beyond Rangoon,178,2.5
5560,Beyond Rangoon,212,4.0
5561,Beyond Rangoon,304,3.0
5562,Beyond Rangoon,406,3.5
5563,Beyond Rangoon,407,5.0
5564,Beyond Rangoon,408,5.0
5565,Beyond Rangoon,431,3.0
5566,Beyond Rangoon,564,3.0
5567,Beyond Rangoon,569,4.0
5568,Beyond Rangoon,585,3.0
5569,Beyond Rangoon,625,3.5
5570,Big Bad Mama,15,2.5
5571,Big Bad Mama,23,3.5
5572,Big Bad Mama,73,2.5
5573,Big Bad Mama,91,4.5
5574,Big Bad Mama,200,3.0
5575,Big Bad Mama,205,3.5
5576,Big Bad Mama,212,3.5
5577,Big Bad Mama,290,4.5
5578,Big Bad Mama,311,4.5
5579,Big Bad Mama,380,3.5
5580,Big Bad Mama,384,3.5
5581,Big Bad Mama,457,1.0
5582,Big Bad Mama,468,2.0
5583,Big Bad Mama,475,3.5
5584,Big Bad Mama,483,4.0
5585,Big Bad Mama,547,1.5
5586,Big Bad Mama,570,5.0
5587,Big Bad Mama,572,4.0
5588,Big Bad Mama,574,4.0
5589,Big Bad Mama,584,3.0
5590,Big Bad Mama,624,2.5
5591,Big Fish,2,3.0
5592,Big Fish,13,3.0
5593,Big Fish,15,1.0
5594,Big Fish,30,2.0
5595,Big Fish,36,3.0
5596,Big Fish,50,3.0
5597,Big Fish,61,5.0
5598,Big Fish,67,3.0
5599,Big Fish,68,4.0
5600,Big Fish,69,5.0
5601,Big Fish,77,2.5
5602,Big Fish,79,2.5
5603,Big Fish,85,3.0
5604,Big Fish,86,3.0
5605,Big Fish,92,3.0
5606,Big Fish,93,3.5
5607,Big Fish,105,3.5
5608,Big Fish,110,5.0
5609,Big Fish,111,1.5
5610,Big Fish,119,4.0
5611,Big Fish,120,3.5
5612,Big Fish,121,3.0
5613,Big Fish,128,5.0
5614,Big Fish,134,3.5
5615,Big Fish,145,5.0
5616,Big Fish,151,5.0
5617,Big Fish,152,2.5
5618,Big Fish,159,2.5
5619,Big Fish,160,5.0
5620,Big Fish,161,4.0
5621,Big Fish,165,3.0
5622,Big Fish,168,3.0
5623,Big Fish,177,4.0
5624,Big Fish,182,5.0
5625,Big Fish,188,5.0
5626,Big Fish,192,4.0
5627,Big Fish,194,3.0
5628,Big Fish,195,2.0
5629,Big Fish,212,2.5
5630,Big Fish,213,2.5
5631,Big Fish,232,4.0
5632,Big Fish,235,4.5
5633,Big Fish,239,4.0
5634,Big Fish,241,3.0
5635,Big Fish,254,3.0
5636,Big Fish,262,1.5
5637,Big Fish,266,4.0
5638,Big Fish,268,3.0
5639,Big Fish,279,5.0
5640,Big Fish,283,3.5
5641,Big Fish,292,4.0
5642,Big Fish,294,3.0
5643,Big Fish,302,3.0
5644,Big Fish,303,3.0
5645,Big Fish,306,4.0
5646,Big Fish,311,3.0
5647,Big Fish,312,3.0
5648,Big Fish,313,3.0
5649,Big Fish,344,3.0
5650,Big Fish,345,2.0
5651,Big Fish,354,1.0
5652,Big Fish,358,4.0
5653,Big Fish,369,5.0
5654,Big Fish,371,4.0
5655,Big Fish,380,2.0
5656,Big Fish,385,3.0
5657,Big Fish,388,4.0
5658,Big Fish,391,1.0
5659,Big Fish,396,3.0
5660,Big Fish,400,3.0
5661,Big Fish,402,4.0
5662,Big Fish,416,3.0
5663,Big Fish,426,2.5
5664,Big Fish,430,4.0
5665,Big Fish,431,4.0
5666,Big Fish,440,3.0
5667,Big Fish,441,1.0
5668,Big Fish,442,4.0
5669,Big Fish,452,4.0
5670,Big Fish,458,3.0
5671,Big Fish,461,3.0
5672,Big Fish,462,3.5
5673,Big Fish,463,4.0
5674,Big Fish,468,2.5
5675,Big Fish,480,3.5
5676,Big Fish,487,4.0
5677,Big Fish,493,5.0
5678,Big Fish,495,5.0
5679,Big Fish,496,5.0
5680,Big Fish,505,3.0
5681,Big Fish,508,3.0
5682,Big Fish,509,2.0
5683,Big Fish,514,3.0
5684,Big Fish,516,4.0
5685,Big Fish,517,5.0
5686,Big Fish,518,4.0
5687,Big Fish,523,4.5
5688,Big Fish,527,1.0
5689,Big Fish,529,2.0
5690,Big Fish,534,3.0
5691,Big Fish,535,3.0
5692,Big Fish,537,3.0
5693,Big Fish,547,3.0
5694,Big Fish,551,4.0
5695,Big Fish,555,1.0
5696,Big Fish,564,1.0
5697,Big Fish,575,2.0
5698,Big Fish,577,3.0
5699,Big Fish,580,2.5
5700,Big Fish,593,4.0
5701,Big Fish,596,3.5
5702,Big Fish,602,4.0
5703,Big Fish,605,3.0
5704,Big Fish,607,2.5
5705,Big Fish,617,3.0
5706,Big Fish,624,3.0
5707,Big Fish,627,3.0
5708,Big Fish,629,5.0
5709,Big Fish,633,3.0
5710,Big Fish,641,4.0
5711,Big Fish,646,4.0
5712,Big Fish,649,3.0
5713,Big Fish,654,5.0
5714,Big Fish,662,4.0
5715,Big Fish,665,5.0
5716,Big Fish,666,2.0
5717,Big Girls Don't Cry... They Get Even,15,3.5
5718,Big Girls Don't Cry... They Get Even,61,4.0
5719,Big Girls Don't Cry... They Get Even,73,3.5
5720,Big Girls Don't Cry... They Get Even,212,2.5
5721,Big Girls Don't Cry... They Get Even,213,2.5
5722,Big Girls Don't Cry... They Get Even,290,4.0
5723,Big Girls Don't Cry... They Get Even,324,3.5
5724,Big Girls Don't Cry... They Get Even,382,3.5
5725,Big Girls Don't Cry... They Get Even,384,2.5
5726,Big Girls Don't Cry... They Get Even,402,3.5
5727,Big Girls Don't Cry... They Get Even,457,1.5
5728,Big Girls Don't Cry... They Get Even,475,2.0
5729,Big Girls Don't Cry... They Get Even,480,3.5
5730,Big Girls Don't Cry... They Get Even,486,3.0
5731,Big Girls Don't Cry... They Get Even,561,4.0
5732,Big Girls Don't Cry... They Get Even,584,2.5
5733,Big Girls Don't Cry... They Get Even,624,3.0
5734,Big Girls Don't Cry... They Get Even,648,2.5
5735,Big Time,76,4.5
5736,Big Time,81,3.0
5737,Big Time,132,4.0
5738,Big Time,262,2.5
5739,Big Time,384,3.5
5740,Big Time,427,3.5
5741,Big Time,481,4.5
5742,Big Time,547,1.5
5743,Big Time,628,3.5
5744,Big Time,648,4.0
5745,Birdman of Alcatraz,19,5.0
5746,Birdman of Alcatraz,23,4.5
5747,Birdman of Alcatraz,28,5.0
5748,Birdman of Alcatraz,30,5.0
5749,Birdman of Alcatraz,93,5.0
5750,Birdman of Alcatraz,99,4.0
5751,Birdman of Alcatraz,102,5.0
5752,Birdman of Alcatraz,137,4.0
5753,Birdman of Alcatraz,195,3.0
5754,Birdman of Alcatraz,220,5.0
5755,Birdman of Alcatraz,232,5.0
5756,Birdman of Alcatraz,236,3.0
5757,Birdman of Alcatraz,240,4.5
5758,Birdman of Alcatraz,242,5.0
5759,Birdman of Alcatraz,265,5.0
5760,Birdman of Alcatraz,294,4.0
5761,Birdman of Alcatraz,311,2.0
5762,Birdman of Alcatraz,342,5.0
5763,Birdman of Alcatraz,358,5.0
5764,Birdman of Alcatraz,387,5.0
5765,Birdman of Alcatraz,420,5.0
5766,Birdman of Alcatraz,431,4.5
5767,Birdman of Alcatraz,436,4.0
5768,Birdman of Alcatraz,452,4.0
5769,Birdman of Alcatraz,460,5.0
5770,Birdman of Alcatraz,466,5.0
5771,Birdman of Alcatraz,468,3.5
5772,Birdman of Alcatraz,472,3.0
5773,Birdman of Alcatraz,474,5.0
5774,Birdman of Alcatraz,505,3.5
5775,Birdman of Alcatraz,529,2.0
5776,Birdman of Alcatraz,537,5.0
5777,Birdman of Alcatraz,547,5.0
5778,Birdman of Alcatraz,575,5.0
5779,Birdman of Alcatraz,585,5.0
5780,Birdman of Alcatraz,597,4.0
5781,Birdman of Alcatraz,638,3.5
5782,Black Rain,22,4.0
5783,Black Rain,73,4.0
5784,Black Rain,95,5.0
5785,Black Rain,103,3.5
5786,Black Rain,148,3.0
5787,Black Rain,165,3.0
5788,Black Rain,199,3.5
5789,Black Rain,243,3.5
5790,Black Rain,262,4.0
5791,Black Rain,291,4.5
5792,Black Rain,295,2.0
5793,Black Rain,346,3.5
5794,Black Rain,353,3.0
5795,Black Rain,355,3.5
5796,Black Rain,370,5.0
5797,Black Rain,380,2.5
5798,Black Rain,423,3.5
5799,Black Rain,461,4.0
5800,Black Rain,468,3.0
5801,Black Rain,562,4.0
5802,Black Rain,580,4.0
5803,Black Rain,607,3.5
5804,Black Rain,655,4.0
5805,Black Rain,664,4.0
5806,Blackmail,8,5.0
5807,Blackmail,15,3.0
5808,Blackmail,21,3.0
5809,Blackmail,36,3.0
5810,Blackmail,85,4.0
5811,Blackmail,92,3.0
5812,Blackmail,109,4.5
5813,Blackmail,115,3.5
5814,Blackmail,130,2.0
5815,Blackmail,146,3.0
5816,Blackmail,165,4.5
5817,Blackmail,174,3.0
5818,Blackmail,185,4.0
5819,Blackmail,188,4.0
5820,Blackmail,193,5.0
5821,Blackmail,209,3.0
5822,Blackmail,239,5.0
5823,Blackmail,253,4.5
5824,Blackmail,254,3.0
5825,Blackmail,274,2.5
5826,Blackmail,285,4.0
5827,Blackmail,294,3.0
5828,Blackmail,306,3.0
5829,Blackmail,308,4.0
5830,Blackmail,344,4.0
5831,Blackmail,358,2.0
5832,Blackmail,380,4.0
5833,Blackmail,386,3.0
5834,Blackmail,388,3.0
5835,Blackmail,396,2.0
5836,Blackmail,416,4.0
5837,Blackmail,457,3.0
5838,Blackmail,460,3.0
5839,Blackmail,461,3.5
5840,Blackmail,462,2.5
5841,Blackmail,468,2.5
5842,Blackmail,487,4.0
