,title,rating,userId
10536,Eyes Wide Shut,3.0,345
10537,Eyes Wide Shut,5.0,407
10538,Eyes Wide Shut,4.0,408
10539,Eyes Wide Shut,4.5,441
10540,Eyes Wide Shut,4.0,472
10541,Eyes Wide Shut,4.0,491
10542,Eyes Wide Shut,1.0,509
10543,Eyes Wide Shut,3.0,514
10544,Eyes Wide Shut,4.0,518
10545,Eyes Wide Shut,4.0,537
10546,Eyes Wide Shut,3.0,547
10547,Eyes Wide Shut,4.0,548
10548,Eyes Wide Shut,4.0,564
10549,Eyes Wide Shut,2.0,580
10550,Eyes Wide Shut,3.0,585
10551,Eyes Wide Shut,4.0,587
10552,Eyes Wide Shut,3.0,605
10553,Eyes Wide Shut,5.0,621
10554,Eyes Wide Shut,5.0,641
10555,Eyes Wide Shut,5.0,656
10556,Eyes Wide Shut,5.0,667
10557,FC Venus,3.5,15
10558,FC Venus,5.0,57
10559,FC Venus,4.0,330
10560,FC Venus,4.0,408
10561,FC Venus,3.0,439
10562,FC Venus,3.0,452
10563,FC Venus,4.0,463
10564,FC Venus,3.0,472
10565,FC Venus,3.0,509
10566,FC Venus,2.0,547
10567,FC Venus,4.0,564
10568,FC Venus,4.0,585
10569,FC Venus,5.0,647
10570,FC Venus,4.5,547
10571,Fahrenheit 9/11,4.0,5
10572,Fahrenheit 9/11,5.0,8
10573,Fahrenheit 9/11,2.0,15
10574,Fahrenheit 9/11,3.0,43
10575,Fahrenheit 9/11,2.0,61
10576,Fahrenheit 9/11,3.0,73
10577,Fahrenheit 9/11,4.5,83
10578,Fahrenheit 9/11,1.5,88
10579,Fahrenheit 9/11,2.5,94
10580,Fahrenheit 9/11,3.0,99
10581,Fahrenheit 9/11,4.5,111
10582,Fahrenheit 9/11,2.0,119
10583,Fahrenheit 9/11,3.5,120
10584,Fahrenheit 9/11,3.0,125
10585,Fahrenheit 9/11,4.0,128
10586,Fahrenheit 9/11,3.5,130
10587,Fahrenheit 9/11,4.0,150
10588,Fahrenheit 9/11,5.0,153
10589,Fahrenheit 9/11,3.5,165
10590,Fahrenheit 9/11,3.5,212
10591,Fahrenheit 9/11,1.0,213
10592,Fahrenheit 9/11,3.5,216
10593,Fahrenheit 9/11,3.0,219
10594,Fahrenheit 9/11,4.0,235
10595,Fahrenheit 9/11,3.0,237
10596,Fahrenheit 9/11,5.0,239
10597,Fahrenheit 9/11,2.0,262
10598,Fahrenheit 9/11,4.0,282
10599,Fahrenheit 9/11,4.0,285
10600,Fahrenheit 9/11,4.0,292
10601,Fahrenheit 9/11,4.5,294
10602,Fahrenheit 9/11,3.0,306
10603,Fahrenheit 9/11,2.0,312
10604,Fahrenheit 9/11,1.0,330
10605,Fahrenheit 9/11,5.0,358
10606,Fahrenheit 9/11,3.0,380
10607,Fahrenheit 9/11,3.0,388
10608,Fahrenheit 9/11,3.0,402
10609,Fahrenheit 9/11,5.0,408
10610,Fahrenheit 9/11,3.0,412
10611,Fahrenheit 9/11,3.0,422
10612,Fahrenheit 9/11,1.0,424
10613,Fahrenheit 9/11,3.5,433
10614,Fahrenheit 9/11,2.0,452
10615,Fahrenheit 9/11,3.5,457
10616,Fahrenheit 9/11,3.0,461
10617,Fahrenheit 9/11,4.0,463
10618,Fahrenheit 9/11,2.5,468
10619,Fahrenheit 9/11,3.0,472
10620,Fahrenheit 9/11,4.0,480
10621,Fahrenheit 9/11,1.5,500
10622,Fahrenheit 9/11,1.0,509
10623,Fahrenheit 9/11,5.0,518
10624,Fahrenheit 9/11,3.5,523
10625,Fahrenheit 9/11,3.5,528
10626,Fahrenheit 9/11,3.0,529
10627,Fahrenheit 9/11,3.0,534
10628,Fahrenheit 9/11,3.0,547
10629,Fahrenheit 9/11,3.5,561
10630,Fahrenheit 9/11,4.0,562
10631,Fahrenheit 9/11,4.0,564
10632,Fahrenheit 9/11,4.0,580
10633,Fahrenheit 9/11,4.0,598
10634,Fahrenheit 9/11,3.5,607
10635,Fahrenheit 9/11,2.5,612
10636,Fahrenheit 9/11,1.0,617
10637,Fahrenheit 9/11,4.0,646
10638,Fahrenheit 9/11,3.0,648
10639,Fahrenheit 9/11,4.0,654
10640,Fahrenheit 9/11,3.0,665
10641,Fail-Safe,3.0,73
10642,Fail-Safe,1.5,165
10643,Fail-Safe,3.5,169
10644,Fail-Safe,3.0,182
10645,Fail-Safe,1.0,232
10646,Fail-Safe,2.5,294
10647,Fail-Safe,1.5,311
10648,Fail-Safe,0.5,353
10649,Fail-Safe,4.5,445
10650,Fail-Safe,3.0,453
10651,Fail-Safe,3.0,518
10652,Fail-Safe,1.0,564
10653,Fail-Safe,1.5,580
10654,Fail-Safe,4.0,581
10655,Fail-Safe,2.5,599
10656,Fail-Safe,3.0,654
10657,Fantastic Voyage,5.0,4
10658,Fantastic Voyage,3.0,15
10659,Fantastic Voyage,4.0,49
10660,Fantastic Voyage,3.0,57
10661,Fantastic Voyage,0.5,59
10662,Fantastic Voyage,2.0,61
10663,Fantastic Voyage,3.5,73
10664,Fantastic Voyage,4.5,75
10665,Fantastic Voyage,3.0,119
10666,Fantastic Voyage,3.5,130
10667,Fantastic Voyage,2.0,137
10668,Fantastic Voyage,4.0,149
10669,Fantastic Voyage,4.0,185
10670,Fantastic Voyage,2.0,196
10671,Fantastic Voyage,3.0,212
10672,Fantastic Voyage,2.0,213
10673,Fantastic Voyage,4.0,232
10674,Fantastic Voyage,2.5,243
10675,Fantastic Voyage,4.0,285
10676,Fantastic Voyage,3.5,292
10677,Fantastic Voyage,3.5,294
10678,Fantastic Voyage,4.0,295
10679,Fantastic Voyage,3.0,346
10680,Fantastic Voyage,4.0,408
10681,Fantastic Voyage,3.0,468
10682,Fantastic Voyage,4.0,480
10683,Fantastic Voyage,3.5,485
10684,Fantastic Voyage,2.0,509
10685,Fantastic Voyage,4.0,518
10686,Fantastic Voyage,4.0,523
10687,Fantastic Voyage,4.0,564
10688,Fantastic Voyage,4.5,577
10689,Fantastic Voyage,4.0,580
10690,Fantastic Voyage,3.0,596
10691,Fantastic Voyage,1.0,604
10692,Fantastic Voyage,3.5,607
10693,Fantastic Voyage,4.0,654
10694,Fantastic Voyage,3.5,664
10695,Far from the Madding Crowd,4.0,102
10696,Far from the Madding Crowd,5.0,232
10697,Far from the Madding Crowd,5.0,242
10698,Far from the Madding Crowd,5.0,258
10699,Far from the Madding Crowd,5.0,278
10700,Far from the Madding Crowd,5.0,358
10701,Far from the Madding Crowd,4.0,387
10702,Far from the Madding Crowd,4.0,431
10703,Far from the Madding Crowd,4.5,452
10704,Far from the Madding Crowd,4.0,547
10705,Far from the Madding Crowd,4.0,575
10706,Far from the Madding Crowd,5.0,585
10707,"Farewell, Friend",3.5,23
10708,"Farewell, Friend",4.5,130
10709,"Farewell, Friend",4.0,212
10710,"Farewell, Friend",4.0,243
10711,"Farewell, Friend",2.0,245
10712,"Farewell, Friend",3.0,294
10713,"Farewell, Friend",4.5,405
10714,"Farewell, Friend",4.0,417
10715,"Farewell, Friend",4.5,442
10716,"Farewell, Friend",2.5,468
10717,"Farewell, Friend",3.0,505
10718,"Farewell, Friend",3.0,575
10719,"Farewell, Friend",3.0,582
10720,"Farewell, My Lovely",3.5,23
10721,"Farewell, My Lovely",4.0,117
10722,"Farewell, My Lovely",3.5,163
10723,"Farewell, My Lovely",2.0,213
10724,"Farewell, My Lovely",5.0,301
10725,"Farewell, My Lovely",1.5,311
10726,"Farewell, My Lovely",3.0,313
10727,"Farewell, My Lovely",2.0,358
10728,"Farewell, My Lovely",3.5,371
10729,"Farewell, My Lovely",2.0,382
10730,"Farewell, My Lovely",2.5,384
10731,"Farewell, My Lovely",4.0,402
10732,"Farewell, My Lovely",5.0,412
10733,"Farewell, My Lovely",4.0,418
10734,"Farewell, My Lovely",3.0,452
10735,"Farewell, My Lovely",4.0,493
10736,"Farewell, My Lovely",5.0,518
10737,"Farewell, My Lovely",3.0,529
10738,"Farewell, My Lovely",4.0,534
10739,"Farewell, My Lovely",3.5,561
10740,"Farewell, My Lovely",2.0,575
10741,"Farewell, My Lovely",4.0,596
10742,"Farewell, My Lovely",4.0,665
10743,"Faster, Pussycat! Kill! Kill!",3.0,22
10744,"Faster, Pussycat! Kill! Kill!",5.0,36
10745,"Faster, Pussycat! Kill! Kill!",4.0,39
10746,"Faster, Pussycat! Kill! Kill!",4.0,47
10747,"Faster, Pussycat! Kill! Kill!",3.0,50
10748,"Faster, Pussycat! Kill! Kill!",1.0,63
10749,"Faster, Pussycat! Kill! Kill!",4.0,85
10750,"Faster, Pussycat! Kill! Kill!",2.0,92
10751,"Faster, Pussycat! Kill! Kill!",2.0,101
10752,"Faster, Pussycat! Kill! Kill!",5.0,110
10753,"Faster, Pussycat! Kill! Kill!",5.0,121
10754,"Faster, Pussycat! Kill! Kill!",3.5,130
10755,"Faster, Pussycat! Kill! Kill!",3.0,144
10756,"Faster, Pussycat! Kill! Kill!",2.0,151
10757,"Faster, Pussycat! Kill! Kill!",3.0,161
10758,"Faster, Pussycat! Kill! Kill!",3.0,212
10759,"Faster, Pussycat! Kill! Kill!",1.0,217
10760,"Faster, Pussycat! Kill! Kill!",1.0,221
10761,"Faster, Pussycat! Kill! Kill!",3.5,261
10762,"Faster, Pussycat! Kill! Kill!",3.0,288
10763,"Faster, Pussycat! Kill! Kill!",2.0,291
10764,"Faster, Pussycat! Kill! Kill!",3.5,295
10765,"Faster, Pussycat! Kill! Kill!",3.0,302
10766,"Faster, Pussycat! Kill! Kill!",3.0,311
10767,"Faster, Pussycat! Kill! Kill!",3.5,323
10768,"Faster, Pussycat! Kill! Kill!",3.5,332
10769,"Faster, Pussycat! Kill! Kill!",2.0,353
10770,"Faster, Pussycat! Kill! Kill!",2.5,384
10771,"Faster, Pussycat! Kill! Kill!",4.0,385
10772,"Faster, Pussycat! Kill! Kill!",3.0,390
10773,"Faster, Pussycat! Kill! Kill!",3.5,405
10774,"Faster, Pussycat! Kill! Kill!",2.0,416
10775,"Faster, Pussycat! Kill! Kill!",1.0,421
10776,"Faster, Pussycat! Kill! Kill!",3.0,447
10777,"Faster, Pussycat! Kill! Kill!",1.5,461
10778,"Faster, Pussycat! Kill! Kill!",4.0,496
10779,"Faster, Pussycat! Kill! Kill!",3.0,516
10780,"Faster, Pussycat! Kill! Kill!",4.0,534
10781,"Faster, Pussycat! Kill! Kill!",4.0,536
10782,"Faster, Pussycat! Kill! Kill!",3.0,548
10783,"Faster, Pussycat! Kill! Kill!",1.0,564
10784,"Faster, Pussycat! Kill! Kill!",3.0,589
10785,"Faster, Pussycat! Kill! Kill!",3.0,590
10786,"Faster, Pussycat! Kill! Kill!",1.0,619
10787,Felidae,2.5,17
10788,Felidae,3.5,52
10789,Felidae,4.0,81
10790,Felidae,4.0,176
10791,Felidae,2.0,262
10792,Felidae,4.0,294
10793,Felidae,3.5,311
10794,Felidae,3.5,345
10795,Felidae,2.5,353
10796,Felidae,4.0,380
10797,Felidae,4.0,388
10798,Felidae,4.0,562
10799,Felidae,3.5,574
10800,Felidae,2.0,580
10801,Felidae,1.5,582
10802,Felidae,4.0,587
10803,Felidae,4.0,624
10804,Fever Pitch,3.0,15
10805,Fever Pitch,4.0,27
10806,Fever Pitch,4.0,28
10807,Fever Pitch,5.0,30
10808,Fever Pitch,4.0,34
10809,Fever Pitch,5.0,53
10810,Fever Pitch,4.5,63
10811,Fever Pitch,4.0,77
10812,Fever Pitch,5.0,78
10813,Fever Pitch,3.5,84
10814,Fever Pitch,4.0,93
10815,Fever Pitch,4.0,94
10816,Fever Pitch,4.0,101
10817,Fever Pitch,3.0,102
10818,Fever Pitch,3.5,105
10819,Fever Pitch,4.0,111
10820,Fever Pitch,4.0,118
10821,Fever Pitch,4.0,119
10822,Fever Pitch,5.0,125
10823,Fever Pitch,2.5,130
10824,Fever Pitch,4.0,134
10825,Fever Pitch,5.0,148
10826,Fever Pitch,4.5,150
10827,Fever Pitch,5.0,177
10828,Fever Pitch,4.0,195
10829,Fever Pitch,3.5,200
10830,Fever Pitch,3.5,212
10831,Fever Pitch,3.5,213
10832,Fever Pitch,5.0,214
10833,Fever Pitch,5.0,217
10834,Fever Pitch,4.0,218
10835,Fever Pitch,4.0,219
10836,Fever Pitch,4.0,220
10837,Fever Pitch,4.0,232
10838,Fever Pitch,4.5,235
10839,Fever Pitch,5.0,242
10840,Fever Pitch,3.5,243
10841,Fever Pitch,5.0,245
10842,Fever Pitch,5.0,247
10843,Fever Pitch,4.5,263
10844,Fever Pitch,3.5,268
10845,Fever Pitch,4.0,282
10846,Fever Pitch,3.0,285
10847,Fever Pitch,4.0,291
10848,Fever Pitch,3.5,294
10849,Fever Pitch,3.0,303
10850,Fever Pitch,3.0,306
10851,Fever Pitch,3.0,311
10852,Fever Pitch,4.0,312
10853,Fever Pitch,3.0,330
10854,Fever Pitch,3.0,342
10855,Fever Pitch,3.5,353
10856,Fever Pitch,3.0,358
10857,Fever Pitch,5.0,367
10858,Fever Pitch,4.0,380
10859,Fever Pitch,5.0,388
10860,Fever Pitch,4.0,405
10861,Fever Pitch,3.0,407
10862,Fever Pitch,4.0,417
10863,Fever Pitch,4.0,422
10864,Fever Pitch,3.5,425
10865,Fever Pitch,4.0,427
10866,Fever Pitch,3.5,430
10867,Fever Pitch,4.5,442
10868,Fever Pitch,3.0,452
10869,Fever Pitch,2.0,453
10870,Fever Pitch,4.5,461
10871,Fever Pitch,5.0,463
10872,Fever Pitch,2.5,468
10873,Fever Pitch,4.0,471
10874,Fever Pitch,5.0,472
10875,Fever Pitch,4.0,494
10876,Fever Pitch,4.0,509
10877,Fever Pitch,2.0,510
10878,Fever Pitch,3.5,522
10879,Fever Pitch,5.0,525
10880,Fever Pitch,2.5,527
10881,Fever Pitch,4.0,534
10882,Fever Pitch,5.0,537
10883,Fever Pitch,2.5,547
10884,Fever Pitch,4.0,550
10885,Fever Pitch,3.0,554
10886,Fever Pitch,5.0,559
10887,Fever Pitch,4.0,561
10888,Fever Pitch,4.5,562
10889,Fever Pitch,4.0,564
10890,Fever Pitch,5.0,577
10891,Fever Pitch,4.0,587
10892,Fever Pitch,3.0,594
10893,Fever Pitch,3.0,595
10894,Fever Pitch,3.5,598
10895,Fever Pitch,4.0,607
10896,Fever Pitch,4.0,624
10897,Fever Pitch,2.0,628
10898,Fever Pitch,3.0,647
10899,Fever Pitch,5.0,658
10900,Fever Pitch,4.0,671
10901,Fight Club,3.0,2
10902,Fight Club,3.0,19
10903,Fight Club,4.0,86
10904,Fight Club,4.0,110
10905,Fight Club,2.0,412
10906,Fight Club,3.0,416
10907,Fight Club,3.0,487
10908,Fight Club,2.0,518
10909,Fight Club,2.0,534
10910,Fight Club,5.0,564
10911,Fight Club,5.0,652
10912,Final Analysis,2.5,15
10913,Final Analysis,4.0,16
10914,Final Analysis,4.0,23
10915,Final Analysis,3.0,73
10916,Final Analysis,3.0,111
10917,Final Analysis,4.0,128
10918,Final Analysis,4.0,175
10919,Final Analysis,3.0,212
10920,Final Analysis,2.5,213
10921,Final Analysis,4.5,294
10922,Final Analysis,4.0,313
10923,Final Analysis,4.0,333
10924,Final Analysis,2.5,380
10925,Final Analysis,3.0,382
10926,Final Analysis,3.5,402
10927,Final Analysis,3.5,431
10928,Final Analysis,2.0,463
10929,Final Analysis,2.0,509
10930,Final Analysis,2.0,547
10931,Final Fantasy VII: Advent Children,1.5,15
10932,Final Fantasy VII: Advent Children,5.0,30
10933,Final Fantasy VII: Advent Children,4.0,99
10934,Final Fantasy VII: Advent Children,2.5,111
10935,Final Fantasy VII: Advent Children,5.0,113
10936,Final Fantasy VII: Advent Children,4.0,173
10937,Final Fantasy VII: Advent Children,3.0,175
10938,Final Fantasy VII: Advent Children,5.0,182
10939,Final Fantasy VII: Advent Children,4.0,211
10940,Final Fantasy VII: Advent Children,3.0,232
10941,Final Fantasy VII: Advent Children,4.0,248
10942,Final Fantasy VII: Advent Children,4.0,252
10943,Final Fantasy VII: Advent Children,4.0,311
10944,Final Fantasy VII: Advent Children,3.0,342
10945,Final Fantasy VII: Advent Children,4.0,361
10946,Final Fantasy VII: Advent Children,4.0,380
10947,Final Fantasy VII: Advent Children,2.0,390
10948,Final Fantasy VII: Advent Children,3.5,419
10949,Final Fantasy VII: Advent Children,4.0,452
10950,Final Fantasy VII: Advent Children,1.5,461
10951,Final Fantasy VII: Advent Children,3.0,463
10952,Final Fantasy VII: Advent Children,3.0,510
10953,Final Fantasy VII: Advent Children,4.0,530
10954,Final Fantasy VII: Advent Children,5.0,543
10955,Final Fantasy VII: Advent Children,3.0,548
10956,Final Fantasy VII: Advent Children,4.0,550
10957,Final Fantasy VII: Advent Children,3.0,602
10958,Final Fantasy VII: Advent Children,4.0,607
10959,Final Fantasy VII: Advent Children,4.0,616
10960,Final Fantasy VII: Advent Children,4.0,641
10961,Final Fantasy VII: Advent Children,4.5,654
10962,Final Fantasy: The Spirits Within,5.0,4
10963,Final Fantasy: The Spirits Within,4.0,30
10964,Final Fantasy: The Spirits Within,5.0,57
10965,Final Fantasy: The Spirits Within,5.0,128
10966,Final Fantasy: The Spirits Within,1.5,150
10967,Final Fantasy: The Spirits Within,4.0,208
10968,Final Fantasy: The Spirits Within,2.5,212
10969,Final Fantasy: The Spirits Within,4.0,242
10970,Final Fantasy: The Spirits Within,4.5,291
10971,Final Fantasy: The Spirits Within,4.0,292
10972,Final Fantasy: The Spirits Within,3.0,373
10973,Final Fantasy: The Spirits Within,4.0,388
10974,Final Fantasy: The Spirits Within,4.0,408
10975,Final Fantasy: The Spirits Within,4.5,431
10976,Final Fantasy: The Spirits Within,3.0,466
10977,Final Fantasy: The Spirits Within,3.5,479
10978,Final Fantasy: The Spirits Within,3.0,509
10979,Final Fantasy: The Spirits Within,3.0,518
10980,Final Fantasy: The Spirits Within,4.0,545
10981,Final Fantasy: The Spirits Within,4.0,554
10982,Final Fantasy: The Spirits Within,3.0,564
10983,Final Fantasy: The Spirits Within,3.0,575
10984,Final Fantasy: The Spirits Within,2.5,582
10985,Finding Nemo,3.0,67
10986,Finding Nemo,3.0,70
10987,Finding Nemo,3.5,91
10988,Finding Nemo,2.0,157
10989,Finding Nemo,4.0,199
10990,Finding Nemo,3.0,247
10991,Finding Nemo,5.0,252
10992,Finding Nemo,1.0,284
10993,Finding Nemo,4.0,294
10994,Finding Nemo,1.0,358
10995,Finding Nemo,3.0,361
10996,Finding Nemo,4.0,396
10997,Finding Nemo,3.0,516
10998,Finding Nemo,3.0,551
10999,Finding Nemo,1.0,564
11000,Finding Nemo,3.0,580
11001,Finding Nemo,2.0,624
11002,Finding Nemo,3.0,640
11003,Finding Neverland,3.0,3
11004,Finding Neverland,4.0,15
11005,Finding Neverland,4.5,17
11006,Finding Neverland,4.0,52
11007,Finding Neverland,4.0,90
11008,Finding Neverland,4.5,103
11009,Finding Neverland,3.5,105
11010,Finding Neverland,5.0,118
11011,Finding Neverland,3.0,165
11012,Finding Neverland,4.0,242
11013,Finding Neverland,3.5,274
11014,Finding Neverland,3.0,285
11015,Finding Neverland,1.0,306
11016,Finding Neverland,5.0,312
11017,Finding Neverland,5.0,342
11018,Finding Neverland,4.0,343
11019,Finding Neverland,4.0,388
11020,Finding Neverland,5.0,408
11021,Finding Neverland,4.0,434
11022,Finding Neverland,3.5,460
11023,Finding Neverland,3.0,461
11024,Finding Neverland,3.0,509
11025,Finding Neverland,4.5,547
11026,Finding Neverland,5.0,564
11027,Finding Neverland,2.5,580
11028,Finding Neverland,4.0,608
11029,Finding Neverland,5.0,647
11030,Five Times Two,2.0,15
11031,Five Times Two,3.0,33
11032,Five Times Two,3.0,73
11033,Five Times Two,5.0,78
11034,Five Times Two,3.5,149
11035,Five Times Two,3.0,294
11036,Five Times Two,2.5,353
11037,Five Times Two,4.0,380
11038,Five Times Two,3.0,384
11039,Five Times Two,2.5,402
11040,Five Times Two,1.0,520
11041,Five Times Two,2.5,522
11042,Five Times Two,3.0,561
11043,Flags of Our Fathers,4.0,15
11044,Flags of Our Fathers,5.0,30
11045,Flags of Our Fathers,4.0,56
11046,Flags of Our Fathers,5.0,102
11047,Flags of Our Fathers,4.0,105
11048,Flags of Our Fathers,4.0,220
11049,Flags of Our Fathers,5.0,222
11050,Flags of Our Fathers,4.5,299
11051,Flags of Our Fathers,5.0,388
11052,Flags of Our Fathers,4.0,451
11053,Flags of Our Fathers,4.0,452
11054,Flags of Our Fathers,3.0,457
11055,Flags of Our Fathers,4.0,460
11056,Flags of Our Fathers,3.5,468
11057,Flags of Our Fathers,5.0,472
11058,Flags of Our Fathers,4.0,509
11059,Flags of Our Fathers,4.0,529
11060,Flags of Our Fathers,4.0,547
11061,Flags of Our Fathers,5.0,558
11062,Flags of Our Fathers,5.0,564
11063,Flags of Our Fathers,4.5,574
11064,Flags of Our Fathers,5.0,585
11065,Flags of Our Fathers,3.5,587
11066,Flags of Our Fathers,4.0,614
11067,Flashdance,3.0,15
11068,Flashdance,4.0,19
11069,Flashdance,4.5,23
11070,Flashdance,4.0,30
11071,Flashdance,5.0,86
11072,Flashdance,4.0,102
11073,Flashdance,4.0,105
11074,Flashdance,4.0,119
11075,Flashdance,3.0,168
11076,Flashdance,5.0,241
11077,Flashdance,3.0,254
11078,Flashdance,3.0,306
11079,Flashdance,4.0,388
11080,Flashdance,5.0,391
11081,Flashdance,4.0,434
11082,Flashdance,3.0,452
11083,Flashdance,3.5,468
11084,Flashdance,5.0,509
11085,Flashdance,4.0,514
11086,Flashdance,1.0,537
11087,Flashdance,3.0,547
11088,Flashdance,4.0,555
11089,Flashdance,4.0,564
11090,Flashdance,5.0,595
11091,Flashdance,4.0,596
11092,Flashdance,5.0,602
11093,Fools Rush In,5.0,4
11094,Fools Rush In,4.0,5
11095,Fools Rush In,4.0,15
11096,Fools Rush In,4.0,30
11097,Fools Rush In,3.0,43
11098,Fools Rush In,4.0,51
11099,Fools Rush In,5.0,56
11100,Fools Rush In,4.0,57
11101,Fools Rush In,2.5,59
11102,Fools Rush In,5.0,61
11103,Fools Rush In,4.5,69
11104,Fools Rush In,4.5,73
11105,Fools Rush In,3.0,77
11106,Fools Rush In,5.0,78
11107,Fools Rush In,3.5,88
11108,Fools Rush In,3.5,93
11109,Fools Rush In,4.0,102
11110,Fools Rush In,3.0,105
11111,Fools Rush In,4.5,106
11112,Fools Rush In,4.0,111
11113,Fools Rush In,4.0,119
11114,Fools Rush In,4.0,123
11115,Fools Rush In,4.5,130
11116,Fools Rush In,2.5,133
11117,Fools Rush In,4.0,134
11118,Fools Rush In,1.0,136
11119,Fools Rush In,3.5,139
11120,Fools Rush In,4.0,149
11121,Fools Rush In,4.0,160
11122,Fools Rush In,4.0,164
11123,Fools Rush In,4.0,166
11124,Fools Rush In,4.0,175
11125,Fools Rush In,5.0,177
11126,Fools Rush In,5.0,178
11127,Fools Rush In,5.0,187
11128,Fools Rush In,4.0,202
11129,Fools Rush In,5.0,206
11130,Fools Rush In,3.5,210
11131,Fools Rush In,4.0,212
11132,Fools Rush In,5.0,216
11133,Fools Rush In,5.0,232
11134,Fools Rush In,4.0,235
11135,Fools Rush In,5.0,239
11136,Fools Rush In,4.0,242
11137,Fools Rush In,4.0,247
11138,Fools Rush In,0.5,257
11139,Fools Rush In,4.5,262
11140,Fools Rush In,5.0,268
11141,Fools Rush In,4.5,275
11142,Fools Rush In,3.0,285
11143,Fools Rush In,5.0,292
11144,Fools Rush In,4.5,293
11145,Fools Rush In,3.5,294
11146,Fools Rush In,3.0,297
11147,Fools Rush In,3.5,303
11148,Fools Rush In,3.5,304
11149,Fools Rush In,4.0,306
11150,Fools Rush In,2.0,322
11151,Fools Rush In,3.0,342
11152,Fools Rush In,4.5,345
11153,Fools Rush In,4.0,350
11154,Fools Rush In,5.0,351
11155,Fools Rush In,4.0,358
11156,Fools Rush In,4.0,367
11157,Fools Rush In,3.0,373
11158,Fools Rush In,3.5,378
11159,Fools Rush In,4.0,380
11160,Fools Rush In,4.0,388
11161,Fools Rush In,4.0,393
11162,Fools Rush In,4.5,394
11163,Fools Rush In,4.0,402
11164,Fools Rush In,4.0,408
11165,Fools Rush In,5.0,428
11166,Fools Rush In,4.5,430
11167,Fools Rush In,5.0,431
11168,Fools Rush In,4.0,433
11169,Fools Rush In,4.0,439
11170,Fools Rush In,4.0,441
11171,Fools Rush In,5.0,442
11172,Fools Rush In,4.0,452
11173,Fools Rush In,3.5,457
11174,Fools Rush In,4.5,460
11175,Fools Rush In,4.5,461
11176,Fools Rush In,4.0,463
11177,Fools Rush In,3.0,466
11178,Fools Rush In,3.0,468
11179,Fools Rush In,4.0,472
11180,Fools Rush In,4.5,479
11181,Fools Rush In,4.0,480
11182,Fools Rush In,4.0,483
11183,Fools Rush In,4.5,486
11184,Fools Rush In,5.0,497
11185,Fools Rush In,4.5,500
11186,Fools Rush In,3.5,505
11187,Fools Rush In,4.0,509
11188,Fools Rush In,5.0,518
11189,Fools Rush In,4.0,527
11190,Fools Rush In,5.0,544
11191,Fools Rush In,5.0,545
11192,Fools Rush In,2.5,547
11193,Fools Rush In,3.0,554
11194,Fools Rush In,4.0,561
11195,Fools Rush In,4.0,564
11196,Fools Rush In,4.0,574
11197,Fools Rush In,3.0,575
11198,Fools Rush In,4.0,580
11199,Fools Rush In,3.5,596
11200,Fools Rush In,3.5,598
11201,Fools Rush In,5.0,599
11202,Fools Rush In,3.0,605
11203,Fools Rush In,4.0,606
11204,Fools Rush In,3.5,607
11205,Fools Rush In,4.0,614
11206,Fools Rush In,3.5,621
11207,Fools Rush In,3.0,624
11208,Fools Rush In,5.0,626
11209,Fools Rush In,4.5,654
11210,For a Few Dollars More,5.0,222
11211,For a Few Dollars More,3.0,294
11212,For a Few Dollars More,3.0,306
11213,For a Few Dollars More,3.0,311
11214,For a Few Dollars More,2.5,328
11215,For a Few Dollars More,4.0,387
11216,For a Few Dollars More,4.0,472
11217,For a Few Dollars More,5.0,537
11218,For a Few Dollars More,4.5,547
11219,For a Few Dollars More,3.0,575
11220,For a Few Dollars More,5.0,605
11221,Forbidden Planet,2.0,86
11222,Forbidden Planet,3.0,90
11223,Forbidden Planet,5.0,182
11224,Forbidden Planet,2.0,212
11225,Forbidden Planet,3.0,239
11226,Forbidden Planet,3.0,252
11227,Forbidden Planet,4.0,294
11228,Forbidden Planet,4.0,306
11229,Forbidden Planet,1.5,311
11230,Forbidden Planet,3.0,318
11231,Forbidden Planet,3.0,361
11232,Forbidden Planet,4.0,381
11233,Forbidden Planet,4.0,390
11234,Forbidden Planet,3.0,439
11235,Forbidden Planet,3.0,452
11236,Forbidden Planet,2.0,468
11237,Forbidden Planet,2.0,509
11238,Forbidden Planet,4.0,518
11239,Forbidden Planet,3.0,537
11240,Forbidden Planet,3.0,559
11241,Forbidden Planet,4.0,564
11242,Forbidden Planet,3.0,575
11243,Forbidden Planet,3.0,605
11244,Forbidden Planet,4.0,640
11245,Forbidden Planet,3.0,641
11246,Forbidden Planet,3.0,665
11247,Forces of Nature,2.0,22
11248,Forces of Nature,5.0,57
11249,Forces of Nature,3.0,63
11250,Forces of Nature,4.0,88
11251,Forces of Nature,4.5,93
11252,Forces of Nature,3.5,105
11253,Forces of Nature,3.0,119
11254,Forces of Nature,3.5,130
11255,Forces of Nature,3.5,150
11256,Forces of Nature,4.0,185
11257,Forces of Nature,5.0,193
11258,Forces of Nature,2.0,195
11259,Forces of Nature,3.0,219
11260,Forces of Nature,5.0,220
11261,Forces of Nature,4.0,239
11262,Forces of Nature,2.5,268
11263,Forces of Nature,5.0,269
11264,Forces of Nature,1.5,282
11265,Forces of Nature,4.5,283
11266,Forces of Nature,3.0,285
11267,Forces of Nature,4.0,293
11268,Forces of Nature,4.0,306
11269,Forces of Nature,1.0,312
11270,Forces of Nature,3.5,313
